date,equity_curve
2022-02-16,55727.23138422178
2022-02-17,55727.23138422178
2022-02-18,55727.23138422178
2022-03-16,55727.23138422178
2022-03-17,55727.23138422178
2022-03-18,55727.23138422178
2022-03-21,55727.23138422178
2022-03-22,55727.23138422178
2022-03-23,55727.23138422178
2022-03-24,55727.23138422178
2022-03-25,55727.23138422178
2022-03-28,55727.23138422178
2022-03-29,55727.23138422178
2022-03-30,55727.23138422178
2022-03-31,55727.23138422178
2022-05-04,55727.23138422178
2022-05-05,55727.23138422178
2022-05-06,55727.23138422178
2022-05-26,55727.23138422178
2022-05-27,55727.23138422178
2022-05-31,55727.23138422178
2022-06-01,55727.23138422178
2022-06-02,55727.23138422178
2022-06-03,55727.23138422178
2022-06-06,55727.23138422178
2022-06-07,55727.23138422178
2022-06-08,55727.23138422178
2022-06-09,55727.23138422178
2022-06-10,55727.23138422178
2022-06-13,55727.23138422178
2022-06-14,55727.23138422178
2022-06-15,55727.23138422178
2022-06-27,55727.23138422178
2022-06-28,55727.23138422178
2022-06-29,55727.23138422178
2022-06-30,55727.23138422178
2022-07-01,55727.23138422178
2022-08-10,55727.23138422178
2022-08-11,55727.23138422178
2022-08-12,55727.23138422178
2022-08-15,55727.23138422178
2022-08-16,55727.23138422178
2022-08-17,55727.23138422178
2022-08-18,55727.23138422178
2022-08-19,55727.23138422178
2022-09-08,55727.23138422178
2022-09-09,55727.23138422178
2022-09-12,55727.23138422178
2022-09-13,55727.23138422178
2022-09-14,55727.23138422178
2022-09-15,55727.23138422178
2022-09-16,55727.23138422178
2022-09-19,55727.23138422178
2022-10-18,55727.23138422178
2022-10-19,55727.23138422178
2022-10-20,55727.23138422178
2022-10-21,55727.23138422178
2022-10-24,55727.23138422178
2022-10-25,55727.23138422178
2022-10-26,55727.23138422178
2022-10-27,55727.23138422178
2022-10-28,49477.445592398224
2022-10-31,53383.558978008026
2022-11-01,49477.44559239822
2022-11-15,51300.3001722915
2022-11-16,50779.485470862375
2022-11-17,49477.44559239821
2022-11-18,49477.44559239821
2022-11-21,47133.77605066818
2022-11-22,44790.109894237095
2022-11-23,45050.51724495166
2022-11-25,46352.55399852448
2022-11-28,44269.295192807964
2023-01-12,32811.358740986565
2023-01-13,34894.62067159441
2023-01-17,33332.17344241569
2023-01-18,33332.17344241569
2023-01-19,32550.951390272
2023-01-20,33852.98814384482
2023-01-23,33592.58079313026
2023-01-24,33071.76609170112
2023-01-25,33071.76609170112
2023-01-26,33071.76609170112
2023-01-27,33071.76609170112
2023-02-06,33071.76609170112
2023-03-30,33071.76609170112
2023-03-31,33071.76609170112
2023-04-03,33071.76609170112
2023-04-04,33071.76609170112
2023-04-05,33071.76609170112
2023-04-06,33071.76609170112
2023-04-10,33071.76609170112
2023-04-11,33071.76609170112
2023-04-12,33071.76609170112
2023-04-13,33071.76609170112
2023-04-14,33071.76609170112
2023-05-03,33071.76609170112
2023-05-04,33071.76609170112
2023-05-05,33071.76609170112
2023-05-08,33071.76609170112
2023-05-09,33071.76609170112
2023-05-10,33071.76609170112
2023-05-11,33071.76609170112
2023-05-12,33071.76609170112
2023-05-15,33071.76609170112
2023-05-22,33071.76609170112
2023-05-23,33071.76609170112
2023-05-24,33071.76609170112
2023-05-25,33071.76609170112
2023-05-26,33071.76609170112
2023-05-30,33071.76609170112
2023-05-31,33071.76609170112
2023-06-01,33071.76609170112
2023-06-02,33071.76609170112
2023-07-06,33071.76609170112
2023-07-07,33071.76609170112
2023-07-10,33071.76609170112
2023-07-11,33071.76609170112
2023-07-12,33071.76609170112
2023-07-13,33071.76609170112
2023-07-14,33071.76609170112
2023-07-17,33071.76609170112
2023-07-18,33071.76609170112
2023-07-19,33071.76609170112
2023-07-20,33071.76609170112
2023-07-21,33071.76609170112
2023-07-24,33071.76609170112
2023-07-25,33071.76609170112
2023-07-26,33071.76609170112
2023-07-27,33071.76609170112
2023-07-28,33071.76609170112
2023-07-31,33071.76609170112
2023-08-01,33071.76609170112
2023-08-02,33071.76609170112
2023-08-16,33071.76609170112
2023-08-17,33071.76609170112
2023-08-18,33071.76609170112
2023-08-21,33071.76609170112
2023-10-06,33071.76609170112
2023-10-09,33071.76609170112
2023-10-10,33071.76609170112
2023-10-11,33071.76609170112
2023-10-12,33071.76609170112
2023-10-13,33071.76609170112
2023-10-16,33071.76609170112
2023-10-17,33071.76609170112
2023-10-18,33071.76609170112
2023-11-09,33071.76609170112
2023-11-10,33071.76609170112
2023-11-13,33071.76609170112
2023-11-14,33071.76609170112
2023-11-15,33071.76609170112
2023-11-16,33071.76609170112
2023-11-17,33071.76609170112
2023-11-20,33071.76609170112
2023-11-21,33071.76609170112
2023-11-27,33071.76609170112
2023-11-28,33071.76609170112
2023-11-29,33071.76609170112
2023-11-30,33071.76609170112
2023-12-18,33071.76609170112
2023-12-19,33071.76609170112
2024-01-29,33071.76609170112
2024-01-30,33071.76609170112
2024-01-31,33071.76609170112
2024-02-20,33071.76609170112
2024-02-21,33071.76609170112
2024-02-22,33071.76609170112
2024-02-23,33071.76609170112
2024-02-26,33071.76609170112
2024-02-27,33071.76609170112
2024-02-28,33071.76609170112
2024-02-29,33071.76609170112
2024-03-01,33071.76609170112
2024-03-04,33071.76609170112
2024-03-05,33071.76609170112
2024-03-06,33071.76609170112
2024-03-07,33071.76609170112
2024-03-08,33071.76609170112
2024-03-11,33071.76609170112
2024-03-12,33071.76609170112
2024-03-13,33071.76609170112
2024-03-14,33071.76609170112
2024-03-15,33071.76609170112
2024-03-18,33071.76609170112
2024-03-19,33071.76609170112
2024-03-20,33071.76609170112
2024-03-21,33071.76609170112
2024-03-22,33071.76609170112
2024-03-25,33071.76609170112
2024-03-26,33071.76609170112
2024-03-27,33071.76609170112
2024-03-28,33071.76609170112
2024-04-01,33071.76609170112
2024-04-02,33071.76609170112
2024-04-03,33544.21942730667
2024-04-04,33071.76609170112
2024-04-05,27874.773258140594
2024-04-08,33544.21942730668
2024-04-09,34961.58226884618
2024-04-10,37796.30511720231
2024-04-11,38268.758452807866
2024-04-12,37796.30511720232
2024-06-10,14646.068049840049
2024-06-11,16535.88280962367
2024-06-12,16063.429474018121
2024-06-13,17953.244706255547
2024-06-14,17008.33756259064
2024-06-17,17480.790898196192
2024-06-18,17008.33756259064
2024-06-20,16063.429474018123
2024-06-21,17008.33756259064
2024-06-24,16063.429474018123
2024-06-25,17480.790898196192
2024-06-26,18898.15279482807
2024-06-27,18898.15279482807
2024-06-28,18898.15279482807
2024-07-01,18898.15279482807
2024-07-02,18898.15279482807
2024-07-03,18898.15279482807
2024-08-12,18898.15279482807
2024-08-21,18898.15279482807
2024-08-22,18898.15279482807
2024-08-23,18898.15279482807
2024-08-26,18898.15279482807
2024-08-27,18898.15279482807
2024-08-28,18898.15279482807
2024-08-29,18898.15279482807
2024-08-30,18898.15279482807
2024-09-03,18898.15279482807
2024-09-04,18898.15279482807
2024-09-05,18898.15279482807
2024-09-12,18898.15279482807
2024-09-13,18898.15279482807
2024-09-16,18898.15279482807
2024-09-17,18898.15279482807
2024-09-18,18898.15279482807
2024-09-19,18898.15279482807
2024-09-20,18898.15279482807
2024-09-23,18898.15279482807
2024-09-24,18898.15279482807
2024-09-25,18898.15279482807
2024-09-26,18898.15279482807
2024-09-27,18898.15279482807
2024-09-30,18898.15279482807
2024-10-01,18898.15279482807
2024-10-02,18898.15279482807
2024-10-03,18898.15279482807
2024-10-04,18898.15279482807
2024-10-07,18898.15279482807
2024-10-08,18898.15279482807
2024-10-09,17752.809663238197
2024-10-10,17180.13895645018
2024-10-11,17752.8096632382
2024-10-14,17752.8096632382
2024-10-15,17752.8096632382
2024-10-16,18325.480370026216
2024-10-17,17752.8096632382
2024-11-07,18325.480370026216
2024-11-08,20616.16663320596
2024-11-11,26342.879427798933
2024-11-12,26342.879427798933
2024-11-13,28060.893266176823
2024-11-14,21761.508619453278
2024-11-15,22334.179326241298
2024-11-25,45241.032222627
2024-11-26,44095.68737302329
2024-11-27,41232.3338390832
2024-11-29,66429.86669926459
2024-12-02,80746.648685747
2024-12-03,79601.30727217096
2024-12-04,79601.30727217096
2024-12-05,79601.30727217096
2024-12-06,79601.30727217096
2024-12-09,79601.30727217096
2024-12-10,79601.30727217096
2024-12-11,79601.30727217096
2024-12-12,79601.30727217096
2024-12-18,79601.30727217096
2024-12-19,79601.30727217096
2024-12-20,79601.30727217096
2024-12-23,79601.30727217096
2024-12-24,79601.30727217096
2024-12-26,79601.30727217096
2024-12-27,79601.30727217096
2024-12-30,79601.30727217096
2024-12-31,79601.30727217096
2025-01-02,79601.30727217096
2025-02-10,79601.30727217096
2025-02-11,79601.30727217096
2025-02-12,79601.30727217096
2025-02-13,79601.30727217096
2025-02-14,79601.30727217096
2025-02-18,79601.30727217096
2025-02-19,79601.30727217096
2025-02-20,79601.30727217096
2025-03-17,79601.30727217096
2025-03-18,79601.30727217096
2025-03-19,79601.30727217096
2025-03-20,79601.30727217096
2025-03-21,79601.30727217096
2025-03-24,79601.30727217096
2025-03-25,79601.30727217096
2025-03-26,79601.30727217096
2025-03-27,79601.30727217096
2025-03-28,79601.30727217096
2025-03-31,79601.30727217096
2025-04-24,79601.30727217096
2025-04-25,79601.30727217096
2025-04-28,79601.30727217096
2025-04-29,79601.30727217096
2025-04-30,79601.30727217096
2025-05-01,79601.30727217096
2025-05-02,79601.30727217096
2025-05-05,79601.30727217096
2025-05-06,79601.30727217096
2025-05-07,79601.30727217096
2025-05-08,79601.30727217096
2025-05-09,79601.30727217096
2025-05-12,79601.30727217096
2025-05-13,79601.30727217096
2025-05-14,79601.30727217096
2025-05-15,79601.30727217096
