date,open,high,low,close,volume,ATR,MACD,RSI,OBV,VWAP,PSAR,ADX,CCI,WILLR,ROC,MFI,STOCH,BBU,BBL,signal,confidence,rationale,score,expires,vol_avg20,strong_signal,confirm_count,confirm_ok,pos,returns,trade_cost,strategy_returns,equity_curve
2020-01-02,207.62153185290808,209.32589721679688,207.21481233008035,209.32589721679688,30969400.0,1.737405729748973,3.226954260842149,78.5672399945371,1066650800.0,208.62220225455803,204.4839568445552,34.46276301070535,127.4355592123453,0.0,4.555538915138829,84.20812,87.29397158523676,,,Hold,0.5,MACD bullish; RSI overbought; OBV rising (bullish volume); STOCH overbought; Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); CCI overbought; WILLR overbought; MFI overbought,-1,2020-01-03,20090470.0,False,0,False,0,0.0,0.0,0.0,100000.0
2020-01-03,206.556325108232,208.6577167671912,206.53695328944684,207.4084930419922,27518900.0,1.812515601546911,3.188064827434431,68.94875607033273,1039131900.0,207.53438769954343,204.52272788926183,35.0135329575485,99.06029383111166,-18.59937825155781,2.568149635288207,74.559326,87.87038632432346,,,Hold,0.5,SMA crossed above EMA (bullish); MACD bullish; OBV falling (bearish volume); STOCH overbought; Price below VWAP (bearish); Price above PSAR (bullish); Strong trend (ADX > 25); WILLR overbought; Near resistance,-2,2020-01-04,20701410.0,False,0,False,0,-0.009159899469193933,0.0,-0.0,100000.0
2020-01-06,205.7816200819144,208.7739233876006,205.52984553683632,208.744873046875,21655300.0,1.9147700486031345,3.2278704873770323,71.561918495628,1060787200.0,207.682880657104,205.48336175476885,34.82724573099436,94.27484717813904,-7.379047708798381,3.1698768150386964,73.68565,91.34052467988128,,,Hold,0.5,MACD bullish; RSI overbought; OBV rising (bullish volume); STOCH overbought; Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); WILLR overbought; Near resistance,0,2020-01-07,21036060.0,False,0,False,0,0.006443227011982744,0.0,0.0,100000.0
2020-01-07,208.82234315272845,209.30653519442708,208.05732622844675,208.7158203125,22139300.0,1.8672299709778364,3.2199548120841825,71.42119835434742,1038647900.0,208.69322724512463,205.52984553683632,34.83607617217469,106.20797154844831,-8.319742919391903,3.076725408935793,73.82777,88.56727704008397,,,Hold,0.5,MACD bullish; RSI overbought; OBV falling (bearish volume); STOCH overbought; Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); CCI overbought; WILLR overbought; Near resistance,-3,2020-01-08,21315260.0,False,0,False,0,-0.00013917819370090623,0.0,-0.0,100000.0
2020-01-08,208.68677903712856,211.24331253729432,208.3575319808,210.2846069335937,26397300.0,1.939983584648363,3.302203801932478,74.3538350562546,1065045200.0,209.96181715056264,205.52984553683632,35.44140079999097,124.70642815641224,-10.687896913648643,3.206295659433572,74.81576,91.20443748605368,,,Hold,0.5,MACD bullish; RSI overbought; OBV rising (bullish volume); STOCH overbought; Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); CCI overbought; WILLR overbought; Bullish engulfing; Near resistance,0,2020-01-09,21935920.0,False,0,False,0,0.007516376184348861,0.0,0.0,100000.0
2020-01-09,212.0180146079005,212.47315631140643,210.82690631694845,212.06643676757807,23547000.0,1.9577382842551287,3.471152213192056,77.21387301575164,1088592200.0,211.78883313197767,206.6725389369279,36.33060111828732,157.71835581881493,-4.100145898379592,3.662942489534651,75.55918,92.2974047561933,,,Hold,0.5,MACD bullish; RSI overbought; OBV rising (bullish volume); STOCH overbought; Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); CCI overbought; WILLR overbought; Near resistance,-1,2020-01-10,22023280.0,False,0,False,0,0.008473420189748282,0.0,0.0,100000.0
2020-01-10,212.89924252049312,212.91859956280075,211.146454951355,211.5241241455078,21898500.0,1.944481593274289,3.5207005061426457,74.49103657947165,1066693700.0,211.8630595532212,207.8326624118236,37.26998943162899,146.34920919290863,-15.89920306967284,3.1254519311856472,75.94365,89.77091803943297,,,Hold,0.5,MACD bullish; RSI overbought; OBV falling (bearish volume); STOCH overbought; Price below VWAP (bearish); Price above PSAR (bullish); Strong trend (ADX > 25); CCI overbought; WILLR overbought; Bearish engulfing; Near resistance,-6,2020-01-11,22179165.0,False,0,False,0,-0.0025572770040203086,0.0,-0.0,100000.0
2020-01-13,212.3956696319661,213.99349736007787,212.0567293132188,213.9644470214844,22756900.0,1.981973852111297,3.714068081824053,78.21397956344437,1089450600.0,213.33822456492703,208.84984984201904,38.40766512498303,161.91135504949577,-0.3054862487419263,4.261041508944647,75.63526,93.23172159440188,,,Hold,0.5,SMA crossed below EMA (bearish); MACD bullish; RSI overbought; OBV rising (bullish volume); STOCH overbought; Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); CCI overbought; WILLR overbought; Near resistance,-2,2020-01-14,21686410.0,False,0,False,0,0.011536853707986072,0.0,0.0,100000.0
2020-01-14,213.85794537097897,214.21625754306947,212.7927317055151,213.1219787597656,24418100.0,1.942084708043436,3.756035887114536,74.18846941080666,1065032500.0,213.3769893361168,209.8785793456308,39.51806499545992,145.37178235763108,-11.243783121815476,2.9421569370983924,75.7629,90.85050918658992,,,Hold,0.5,MACD bullish; RSI overbought; OBV falling (bearish volume); STOCH overbought; Price below VWAP (bearish); Price above PSAR (bullish); Strong trend (ADX > 25); CCI overbought; WILLR overbought; Near resistance,-5,2020-01-15,21281345.0,False,0,False,0,-0.003937421723311907,0.0,-0.0,100000.0
2020-01-15,213.2381720444716,214.20655612712247,212.51188398248337,213.2091217041016,25742100.0,1.924412382015668,3.753064392379031,74.33560944836651,1090774600.0,213.30918727123583,210.7461149851185,40.31320879724769,127.43026337644612,-10.348383903937863,3.0710175576394985,71.23265,92.70078224183491,,,Hold,0.5,MACD bullish; RSI overbought; OBV rising (bullish volume); STOCH overbought; Price below VWAP (bearish); Price above PSAR (bullish); Strong trend (ADX > 25); CCI overbought; WILLR overbought; Near resistance,-3,2020-01-16,21503620.0,False,0,False,0,0.00040888764661017873,0.0,0.0,100000.0
