date,equity_curve
2021-12-30,295615.7129723142
2021-12-31,295615.7129723142
2022-01-03,295615.7129723142
2022-01-04,295615.7129723142
2022-01-05,295615.7129723142
2022-01-06,295615.7129723142
2022-02-04,295615.7129723142
2022-02-07,295615.7129723142
2022-02-08,295615.7129723142
2022-02-09,295615.7129723142
2022-02-10,295615.7129723142
2022-02-11,295615.7129723142
2022-02-14,295615.7129723142
2022-02-15,295615.7129723142
2022-02-16,295615.7129723142
2022-02-17,295615.7129723142
2022-03-01,295615.7129723142
2022-03-02,295615.7129723142
2022-03-03,295615.7129723142
2022-03-04,295615.7129723142
2022-03-07,295615.7129723142
2022-03-08,295615.7129723142
2022-03-09,295615.7129723142
2022-03-10,295615.7129723142
2022-03-11,295615.7129723142
2022-03-14,295615.7129723142
2022-03-15,295615.7129723142
2022-03-16,295615.7129723142
2022-03-17,306652.52871178486
2022-03-18,318540.7708573298
2022-03-21,324089.1025015739
2022-03-22,349709.13611287926
2022-03-23,351514.03254220355
2022-03-24,356724.57019034796
2022-03-25,355570.58832330623
2022-03-28,384138.9351046528
2022-03-29,386858.58426085947
2022-03-30,384895.3720559018
2022-03-31,379128.9415135932
2022-04-01,381588.1990636975
2022-04-04,403000.4152700629
2022-04-05,383934.88009414886
2022-04-21,354916.194999788
2022-04-22,353603.8651543746
2022-05-26,248998.62733800235
2022-05-27,267258.45924662123
2022-05-31,266776.44168238854
2022-06-01,260482.25431986677
2022-06-02,260482.25431986677
2022-06-03,260482.25431986677
2022-06-06,260482.25431986677
2022-06-07,260482.25431986677
2022-06-08,260482.25431986677
2022-06-09,260482.25431986677
2022-06-22,260482.25431986677
2022-06-23,260482.25431986677
2022-06-24,260482.25431986677
2022-06-27,260482.25431986677
2022-06-28,260482.25431986677
2022-06-29,260482.25431986677
2022-06-30,260482.25431986677
2022-07-01,260482.25431986677
2022-07-08,260482.25431986677
2022-07-11,260482.25431986677
2022-07-12,260482.25431986677
2022-07-13,260482.25431986677
2022-07-14,260482.25431986677
2022-07-15,260482.25431986677
2022-07-18,260482.25431986677
2022-07-19,260482.25431986677
2022-07-20,260482.25431986677
2022-07-21,260482.25431986677
2022-07-22,260482.25431986677
2022-07-25,260482.25431986677
2022-07-26,260482.25431986677
2022-07-27,260482.25431986677
2022-07-28,260482.25431986677
2022-07-29,260482.25431986677
2022-08-01,260482.25431986677
2022-08-02,260482.25431986677
2022-08-03,260482.25431986677
2022-08-04,260482.25431986677
2022-08-05,260482.25431986677
2022-08-08,260482.25431986677
2022-08-15,260482.25431986677
2022-08-16,260482.25431986677
2022-08-17,260482.25431986677
2022-08-18,260482.25431986677
2022-08-19,260482.25431986677
2022-08-22,260482.25431986677
2022-08-23,260482.25431986677
2022-08-24,260482.25431986677
2022-08-25,260482.25431986677
2022-09-09,260482.25431986677
2022-09-12,260482.25431986677
2022-09-13,260482.25431986677
2022-09-14,260482.25431986677
2022-09-15,260482.25431986677
2022-09-16,260482.25431986677
2022-09-19,260482.25431986677
2022-09-20,260482.25431986677
2022-09-21,260482.25431986677
2022-10-18,260482.25431986677
2022-10-19,260482.25431986677
2022-10-26,260482.25431986677
2022-10-27,260482.25431986677
2022-10-28,260482.25431986677
2022-10-31,260482.25431986677
2022-11-01,260482.25431986677
2022-11-02,260482.25431986677
2022-11-03,260482.25431986677
2022-11-28,260482.25431986677
2022-11-29,260482.25431986677
2022-11-30,260482.25431986677
2022-12-01,260482.25431986677
2022-12-02,260482.25431986677
2022-12-05,260482.25431986677
2022-12-06,260482.25431986677
2023-01-09,260482.25431986677
2023-01-10,260482.25431986677
2023-01-11,260482.25431986677
2023-01-12,260482.25431986677
2023-01-13,260482.25431986677
2023-01-17,260482.25431986677
2023-01-18,260482.25431986677
2023-01-19,263738.7894365163
2023-01-20,250776.86871859114
2023-01-23,231360.5477148692
2023-01-24,231135.22364147686
2023-01-25,230267.81471536547
2023-01-26,205013.7467325701
2023-01-27,182461.86470470385
2023-01-30,193990.0808304778
2023-01-31,186354.32882660592
2023-02-01,177543.32318611964
2023-02-02,170829.54070011686
2023-02-03,169277.9549504613
2023-02-06,165018.83064089942
2023-02-07,163281.8768739188
2023-02-08,159565.08341702883
2023-02-09,154785.01623149027
2023-02-10,162572.05505909253
2023-02-15,148246.15655889656
2023-02-16,156688.11358034587
2023-02-17,151825.53600246576
2023-02-21,151825.53600246576
2023-02-22,151825.53600246576
2023-02-23,151825.53600246576
2023-03-20,151825.53600246576
2023-03-21,151825.53600246576
2023-03-22,151825.53600246576
2023-03-23,151825.53600246576
2023-03-24,151825.53600246576
2023-03-27,151825.53600246576
2023-03-28,151825.53600246576
2023-03-29,151825.53600246576
2023-03-30,151825.53600246576
2023-03-31,151825.53600246576
2023-04-03,151825.53600246576
2023-04-04,151825.53600246576
2023-05-05,151825.53600246576
2023-05-08,151825.53600246576
2023-05-09,151825.53600246576
2023-05-10,151825.53600246576
2023-05-11,151825.53600246576
2023-05-12,151825.53600246576
2023-05-15,151825.53600246576
2023-05-16,151825.53600246576
2023-05-17,151825.53600246576
2023-05-18,151825.53600246576
2023-05-19,151825.53600246576
2023-05-22,151825.53600246576
2023-05-23,151825.53600246576
2023-05-24,151825.53600246576
2023-05-25,151825.53600246576
2023-05-26,151825.53600246576
2023-05-30,151825.53600246576
2023-05-31,151825.53600246576
2023-06-01,151825.53600246576
2023-06-02,151825.53600246576
2023-06-05,151825.53600246576
2023-06-06,151825.53600246576
2023-06-07,151825.53600246576
2023-06-08,151825.53600246576
2023-06-09,151825.53600246576
2023-06-12,151825.53600246576
2023-06-13,151825.53600246576
2023-06-14,151825.53600246576
2023-06-15,151825.53600246576
2023-06-16,151825.53600246576
2023-06-20,151825.53600246576
2023-06-21,151825.53600246576
2023-07-03,151825.53600246576
2023-07-05,151825.53600246576
2023-07-06,151825.53600246576
2023-07-07,151825.53600246576
2023-07-10,151825.53600246576
2023-07-11,151825.53600246576
2023-07-12,151825.53600246576
2023-07-13,151825.53600246576
2023-07-14,151825.53600246576
2023-07-17,151825.53600246576
2023-07-18,151825.53600246576
2023-07-19,151825.53600246576
2023-07-20,151825.53600246576
2023-08-22,151825.53600246576
2023-08-23,151825.53600246576
2023-08-24,151825.53600246576
2023-08-25,151825.53600246576
2023-08-28,151825.53600246576
2023-08-29,151825.53600246576
2023-08-30,151825.53600246576
2023-08-31,151825.53600246576
2023-09-01,151825.53600246576
2023-09-05,151825.53600246576
2023-09-06,151825.53600246576
2023-09-07,151825.53600246576
2023-09-08,151825.53600246576
2023-09-11,151825.53600246576
2023-09-12,151825.53600246576
2023-09-13,151825.53600246576
2023-09-14,151825.53600246576
2023-09-15,151825.53600246576
2023-09-18,151825.53600246576
2023-10-04,151825.53600246576
2023-10-05,151825.53600246576
2023-10-06,151825.53600246576
2023-10-09,151825.53600246576
2023-10-10,151825.53600246576
2023-10-11,151825.53600246576
2023-10-12,151825.53600246576
2023-10-13,151825.53600246576
2023-10-16,151825.53600246576
2023-10-17,151825.53600246576
2023-11-03,151825.53600246576
2023-11-06,151825.53600246576
2023-11-07,151825.53600246576
2023-11-08,151825.53600246576
2023-11-09,151825.53600246576
2023-11-10,151825.53600246576
2023-11-13,151825.53600246576
2023-11-14,161123.32920696135
2023-11-15,164808.50878946958
2023-11-16,158530.80030125097
2023-11-17,159012.66139855466
2023-11-20,159894.93601279196
2023-11-21,163695.48845527755
2023-11-22,158951.5834755788
2023-11-24,159793.12912476328
2023-11-27,160220.69528506545
2023-11-28,167441.7563104972
2023-11-29,165690.78340370688
2023-11-30,162935.38003672753
2023-12-01,162087.04105183313
2023-12-04,159881.35969110767
2023-12-05,162012.38680717302
2023-12-06,162453.51893942387
2023-12-07,164672.77662183362
2023-12-08,165487.17997738512
2023-12-11,162704.63431677283
2023-12-14,170380.4037961397
2023-12-15,170380.4037961397
2023-12-18,170380.4037961397
2023-12-19,170380.4037961397
2023-12-20,170380.4037961397
2023-12-21,170380.4037961397
2023-12-22,170380.4037961397
2023-12-26,170380.4037961397
2023-12-27,170380.4037961397
2023-12-28,170380.4037961397
2023-12-29,170380.4037961397
2024-02-07,170380.4037961397
2024-02-08,170380.4037961397
2024-02-09,170380.4037961397
2024-02-12,170380.4037961397
2024-02-13,170380.4037961397
2024-02-14,170380.4037961397
2024-02-15,170380.4037961397
2024-02-16,170380.4037961397
2024-02-20,170380.4037961397
2024-02-21,170380.4037961397
2024-02-22,170380.4037961397
2024-02-23,170380.4037961397
2024-02-27,170380.4037961397
2024-02-28,170380.4037961397
2024-02-29,170380.4037961397
2024-03-01,170380.4037961397
2024-03-21,170380.4037961397
2024-03-22,170380.4037961397
2024-03-25,170380.4037961397
2024-03-26,170380.4037961397
2024-03-27,170380.4037961397
2024-03-28,170380.4037961397
2024-04-01,170380.4037961397
2024-04-24,170380.4037961397
2024-04-25,170380.4037961397
2024-04-26,170380.4037961397
2024-04-29,170380.4037961397
2024-04-30,170380.4037961397
2024-05-01,170380.4037961397
2024-05-02,170380.4037961397
2024-05-03,170380.4037961397
2024-05-06,170380.4037961397
2024-05-07,170380.4037961397
2024-05-08,170380.4037961397
2024-05-09,170380.4037961397
2024-06-13,170380.4037961397
2024-06-14,170380.4037961397
2024-06-17,170380.4037961397
2024-06-18,170380.4037961397
2024-06-20,170380.4037961397
2024-06-21,170380.4037961397
2024-06-24,170380.4037961397
2024-06-25,170380.4037961397
2024-06-26,170380.4037961397
2024-06-27,170380.4037961397
2024-06-28,170380.4037961397
2024-07-01,170380.4037961397
2024-07-02,170380.4037961397
2024-07-03,170380.4037961397
2024-07-05,170380.4037961397
2024-07-08,170380.4037961397
2024-07-09,170380.4037961397
2024-07-10,170380.4037961397
2024-07-11,170380.4037961397
2024-08-15,170380.4037961397
2024-08-16,170380.4037961397
2024-08-19,170380.4037961397
2024-08-20,170380.4037961397
2024-08-21,170380.4037961397
2024-08-22,170380.4037961397
2024-08-23,170380.4037961397
2024-08-26,170380.4037961397
2024-08-27,170380.4037961397
2024-09-05,170380.4037961397
2024-09-06,170380.4037961397
2024-09-09,170380.4037961397
2024-09-10,170380.4037961397
2024-09-11,170380.4037961397
2024-09-12,170380.4037961397
2024-09-13,170380.4037961397
2024-09-16,170380.4037961397
2024-09-17,170380.4037961397
2024-09-18,170380.4037961397
2024-09-19,170380.4037961397
2024-09-20,170380.4037961397
2024-09-23,170380.4037961397
2024-09-24,170380.4037961397
2024-09-25,170380.4037961397
2024-09-26,170380.4037961397
2024-09-27,170380.4037961397
2024-09-30,170380.4037961397
2024-10-01,170380.4037961397
2024-10-02,170380.4037961397
2024-10-24,170380.4037961397
2024-10-25,176077.62353546513
2024-10-28,171708.22933840504
2024-10-29,169752.4518393508
2024-10-30,168463.87079980466
2024-10-31,163427.3001064187
2024-11-01,162858.22489184065
2024-11-04,158842.04118776205
2024-11-05,164467.31932867673
2024-11-06,188727.94696451153
2024-11-07,194209.32194542253
2024-11-08,210110.53135037373
2024-11-11,228935.57590850323
2024-11-12,214865.84312423895
2024-11-13,216010.5210037815
2024-11-14,203543.3452439989
2024-11-15,209783.48052764725
2024-11-18,221570.38499013078
2024-11-19,226319.16932669168
2024-11-20,223722.3849962398
2024-11-21,222159.09244420056
2024-11-22,222159.09244420056
2024-11-25,222159.09244420056
2024-12-02,222159.09244420056
2024-12-03,222159.09244420056
2024-12-04,222159.09244420056
2024-12-05,222159.09244420056
2024-12-06,222159.09244420056
2024-12-09,222159.09244420056
2024-12-10,222159.09244420056
2024-12-11,222159.09244420056
2024-12-12,222159.09244420056
2024-12-13,222159.09244420056
2024-12-16,222159.09244420056
2024-12-17,222159.09244420056
2024-12-18,222159.09244420056
2025-01-14,222159.09244420056
2025-01-15,222159.09244420056
2025-01-16,222159.09244420056
2025-01-17,222159.09244420056
2025-01-21,222159.09244420056
2025-01-22,222159.09244420056
2025-01-23,222159.09244420056
2025-01-24,222159.09244420056
2025-02-14,222159.09244420056
2025-02-18,222159.09244420056
2025-02-19,222159.09244420056
2025-02-20,222159.09244420056
2025-02-21,222159.09244420056
2025-03-21,222159.09244420056
2025-03-24,248670.6257552644
2025-03-25,257379.76930756465
2025-03-26,243016.36652189778
2025-03-27,243972.14573747647
2025-03-28,235414.83865334315
2025-03-31,231493.50511688262
2025-04-01,239800.6772999433
2025-04-02,252574.10419864202
2025-04-03,238746.65415729885
2025-04-25,254530.31400683153
2025-04-28,255361.0257674076
2025-04-29,260854.48009775343
2025-04-30,252038.15144538585
2025-05-01,250573.21575156788
2025-05-02,256549.0302851362
2025-05-05,250340.990467283
2025-05-06,245955.15182068283
2025-05-07,246732.27104015782
2025-05-08,254414.1877248305
2025-05-09,266419.4093330682
2025-05-12,266419.4093330682
2025-05-13,266419.4093330682
2025-05-14,266419.4093330682
2025-05-15,266419.4093330682
2025-05-16,266419.4093330682
2025-05-19,266419.4093330682
2025-05-20,266419.4093330682
2025-05-21,266419.4093330682
2025-05-22,266419.4093330682
2025-05-23,266419.4093330682
