date,open,high,low,close,volume,SMA30,SMA100,EMA10,EMA20,EMA30,EMA100,MACD,RSI,BBL,BBM,BBU,BBB,BBP,ATR,OBV,STOCH,K,D,J,VWAP,PSAR,ADX,DMIp,DMIm,CCI,WILLR,ROC,MFI,STDDEV,ROLLING_STD,KCLe,KCBe,KCUe,DCL,DCM,DCU,ULCER,HVOL,VAR,SR_High_1,SR_High_2,SR_High_3,SR_Low_1,SR_Low_2,SR_Low_3,chart_pattern,candle_pattern
2021-03-26,2.24000001,2.50999999,2.20000005,2.29999995,216400,2.45433333,1.69800000,2.42589971,2.40747164,2.32475095,1.87240195,0.07226814,51.65332439,2.21702154,2.47850000,2.73997846,21.09973444,0.15867160,0.28536149,1389300.00000000,18.97434438,18.97434438,32.64956036,-8.37608757,2.33666666,2.10549957,17.98642677,20.73046373,19.74584679,-111.96108053,-78.26088532,6.48147473,61.56570899,0.13413562,0.13413562,1.85554062,2.40747164,2.95940267,2.15000010,2.47500002,2.79999995,9.55783283,98.43913236,0.01799236,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,Spinning Top
2021-03-29,2.27999997,2.28999996,2.15000010,2.20000005,153200,2.47233334,1.70820000,2.38482705,2.38771244,2.31670250,1.87888904,0.04834084,49.47028086,2.17738642,2.45800000,2.73861359,22.83267582,0.04029319,0.27891570,1236100.00000000,14.87178343,14.87178343,21.53844924,1.53845181,2.21333337,2.11938957,16.76549613,19.91875436,20.27787011,-177.51543037,-92.30769822,-15.38461021,46.14233870,0.14395173,0.14395173,1.85977488,2.38771244,2.91565001,2.15000010,2.47500002,2.79999995,10.61652448,73.92083277,0.02072210,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,Double Bottom,
2021-03-30,2.19000006,2.36999989,2.15000010,2.34999990,186200,2.45300000,1.72050000,2.37849484,2.38412077,2.31885072,1.88821797,0.04100928,52.62386418,2.16964812,2.45400000,2.73835187,23.17456212,0.31712782,0.27611018,1422300.00000000,20.51280473,20.51280473,18.11964418,25.29912584,2.28999996,2.13300178,15.88598317,20.87655958,19.09681898,-110.93832435,-69.23079290,-9.96168621,43.35692094,0.14586943,0.14586943,1.86455825,2.38412077,2.90368329,2.15000010,2.47500002,2.79999995,11.02881714,78.17904513,0.02127789,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,Bullish Engulfing
2021-03-31,2.31999993,2.59999990,2.26999998,2.48000002,216300,2.44100000,1.73450000,2.39695033,2.39325213,2.32924745,1.89993643,0.04516822,55.16992692,2.17367788,2.45749999,2.74132211,23.09844263,0.53963755,0.27867636,1638600.00000000,29.74357968,29.74357968,21.70938928,45.81196049,2.44999997,2.14634175,16.03109916,25.07485465,17.45459500,-10.17655143,-49.23076982,2.05761105,48.70609822,0.14559767,0.14559767,1.86031463,2.39325213,2.92618963,2.15000010,2.47500002,2.79999995,11.22547202,76.79469712,0.02119868,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-04-01,2.57999992,2.63000011,2.50000000,2.53999996,146200,2.43400000,1.74930000,2.42295935,2.40722811,2.34284439,1.91261095,0.05269823,56.30784065,2.18831448,2.46799999,2.74768551,22.66495258,0.62871594,0.27254892,1784800.00000000,47.17947653,47.17947653,32.47862032,76.58118895,2.55666669,2.15000010,16.27966103,24.86986170,16.74951879,51.24303371,-40.00000769,5.39418528,47.25107768,0.14347564,0.14347564,1.89647512,2.40722811,2.91798111,2.15000010,2.47500002,2.79999995,11.22638040,77.11519298,0.02058526,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-04-05,2.54999995,2.65000010,2.40000010,2.43000007,149200,2.43166667,1.76290000,2.42423948,2.40939687,2.34846733,1.92285628,0.04922234,53.68470244,2.18475192,2.46450000,2.74424807,22.70221755,0.43833751,0.27147516,1635600.00000000,51.28205030,51.28205030,42.73503550,68.37607988,2.49333342,2.16300010,15.95437443,23.18860481,18.32129932,10.55577885,-56.92307160,4.29185208,50.33523492,0.14350773,0.14350773,1.89966797,2.40939687,2.91912577,2.15000010,2.47500002,2.79999995,11.62646676,77.82090784,0.02059447,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-04-06,2.43000007,2.60999990,2.38000011,2.54999995,85000,2.43733333,1.77800000,2.44710502,2.42278764,2.36146944,1.93527497,0.05551076,56.03096748,2.18882822,2.47049999,2.75217176,22.80281480,0.64112163,0.26950014,1720600.00000000,54.87179112,54.87179112,51.11110598,62.39316141,2.51333332,2.17574009,15.54190020,21.73297167,17.71706263,21.74577902,-38.46154734,1.99999800,57.32502135,0.14449457,0.14449457,1.91779487,2.42278764,2.92778042,2.15000010,2.47500002,2.79999995,11.76244276,75.71138800,0.02087868,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-04-07,2.59999990,2.59999990,2.34999990,2.54999995,134700,2.45233333,1.79270000,2.46581319,2.43490310,2.37363270,1.94744774,0.05980499,56.03096748,2.18979066,2.47349999,2.75720932,22.93990955,0.63482102,0.26857156,1720600.00000000,55.38461124,55.38461124,53.84615089,58.46153195,2.49999992,2.18822529,14.98682648,20.24532651,17.32572933,12.18820190,-38.46154734,4.93826652,52.02028115,0.14553982,0.14553982,1.93038583,2.43490310,2.93942037,2.15000010,2.47500002,2.79999995,11.77847777,74.96001542,0.02118184,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,Spinning Top
2021-04-08,2.51999998,2.56999993,2.45000005,2.50999999,95000,2.46466666,1.80510000,2.47384715,2.44205518,2.38243059,1.95858739,0.05929700,55.00690336,2.19921539,2.47999998,2.76078458,22.64391911,0.55342175,0.26149672,1625600.00000000,61.02563233,61.02563233,57.09401157,68.88887386,2.50999999,2.20046078,14.47140088,19.55344918,16.73362826,15.99748549,-44.61538876,0.80321204,54.65268632,0.14403946,0.14403946,1.96273006,2.44205518,2.92138031,2.15000010,2.47500002,2.79999995,11.73245286,74.76024809,0.02074737,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,Doji
2021-04-09,2.49000001,2.54999995,2.40000010,2.41000009,85000,2.47299999,1.81610000,2.46223860,2.43900232,2.38420926,1.96752625,0.05024605,52.48868143,2.19457480,2.47699999,2.75942517,22.80381012,0.38138470,0.25618735,1540600.00000000,55.20208199,55.20208199,57.20410852,51.19802893,2.45333338,2.21245157,13.68067024,18.69346810,17.46370060,-18.57582338,-59.99999231,1.26050330,55.70574066,0.14488106,0.14488106,1.97675580,2.43900232,2.90124883,2.15000010,2.47500002,2.79999995,11.74742743,74.42837821,0.02099052,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-04-12,2.45000005,2.54999995,2.29999995,2.29999995,117800,2.46300000,1.82630000,2.43274066,2.42576400,2.37877640,1.97410989,0.03380730,49.85266476,2.17904794,2.47099998,2.76295201,23.63027414,0.20714362,0.25589271,1422800.00000000,43.16383352,43.16383352,53.13051595,23.23046868,2.38333328,2.22420254,13.05373913,17.32576508,19.11256782,-56.50721359,-76.92309467,-6.88259425,52.49768650,0.14976823,0.14976823,1.95992191,2.42576400,2.89160608,2.15000010,2.47500002,2.79999995,11.93448419,74.90943067,0.02243052,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-04-13,2.29999995,2.50000000,2.29999995,2.34999990,104300,2.45433333,1.83750000,2.41769689,2.41854837,2.37691986,1.98155326,0.02453128,51.02650559,2.17164810,2.45599997,2.74035184,23.15568982,0.31361109,0.25323116,1527100.00000000,36.49715630,36.49715630,44.95435727,19.58275436,2.38333328,2.23571848,12.47158882,16.29840695,17.97925845,-50.44150847,-69.23079290,-2.89256933,54.18346272,0.14586943,0.14586943,1.95897695,2.41854837,2.87811979,2.15000010,2.47500002,2.79999995,11.94278359,75.11553644,0.02127789,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,Spinning Top
2021-04-14,2.42000008,2.50000000,2.29999995,2.30999994,117600,2.45033332,1.84830000,2.39811562,2.40821042,2.37260244,1.98805715,0.01379330,50.04253984,2.15842579,2.44149997,2.72457415,23.18854652,0.26772867,0.25069634,1409500.00000000,32.47454509,32.47454509,37.37851164,22.66661199,2.36999996,2.24700411,11.93102067,15.32009876,16.90005753,-52.20407610,-75.38463432,-12.83019423,50.09473777,0.14521399,0.14521399,1.95431246,2.40821042,2.86210839,2.15000010,2.47500002,2.79999995,11.35012482,67.32664932,0.02108710,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-04-27,2.30999994,2.53999996,2.25000000,2.49000001,232900,2.35599998,1.92330000,2.22956457,2.26409985,2.27485033,2.01370255,-0.04044231,55.71190757,1.91532517,2.30149999,2.68767481,33.55853333,0.74406047,0.24143162,1229100.00000000,66.38135470,66.38135470,53.92834830,91.28736750,2.42666666,1.70000005,18.33385286,22.27410341,20.84146574,48.71915777,-16.84211385,8.26087235,49.42507001,0.19810350,0.19810350,1.80849196,2.26409985,2.71970774,1.70000005,2.17500008,2.65000010,14.56017825,79.92136022,0.03924500,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-04-28,2.50999999,2.64000010,2.47000003,2.52999997,238900,2.35366665,1.93460000,2.28418919,2.28942367,2.29131160,2.02392626,-0.01387111,56.54780313,1.91202918,2.31050000,2.70897081,34.49217205,0.77542792,0.23803011,1468000.00000000,79.33045338,79.33045338,65.87147850,106.24840313,2.54666670,1.71680005,17.75398669,24.22122339,19.73116732,84.58603342,-12.63159197,14.99999602,56.00882424,0.20441122,0.20441122,1.84482605,2.28942367,2.73402130,1.70000005,2.17500008,2.65000010,14.54211065,78.04521074,0.04178395,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,Spinning Top
2021-04-29,2.56999993,2.65000010,2.29999995,2.42000008,170800,2.34299999,1.94420000,2.30888208,2.30185952,2.29961408,2.03176930,-0.00167007,53.62528861,1.91329828,2.30750000,2.70170172,34.16699611,0.64269354,0.24336202,1297200.00000000,84.96397920,84.96397920,76.89192909,101.10807943,2.45666671,1.75372805,16.66511412,21.66249731,22.77784802,52.18014458,-24.21052715,2.97873119,50.14954742,0.20222121,0.20222121,1.83293783,2.30185952,2.77078121,1.70000005,2.17500008,2.65000010,14.48178295,76.83684156,0.04089342,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,Bearish Engulfing
2021-04-30,2.50000000,2.53999996,2.34999990,2.34999990,63100,2.33433332,1.95380000,2.31635804,2.30644432,2.30286478,2.03807090,0.00232413,51.83525021,1.91775797,2.29800000,2.67824202,33.09330054,0.56837738,0.24082098,1234100.00000000,77.50278841,77.50278841,80.59907366,71.31021790,2.41333325,1.80750437,15.65401815,20.40246808,21.45294287,40.49899026,-31.57896676,-5.24194028,45.16695737,0.19506004,0.19506004,1.84599135,2.30644432,2.76689729,1.70000005,2.17500008,2.65000010,14.36913748,75.06626831,0.03804842,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-05-03,2.34999990,2.45000005,2.29999995,2.34999990,77300,2.32699999,1.96230000,2.32247475,2.31059247,2.30590575,2.04424771,0.00542700,51.83525021,1.91773414,2.29399999,2.67026584,32.80434626,0.57441535,0.23649617,1234100.00000000,70.87717978,70.87717978,77.78131580,57.06890774,2.36666663,1.85805412,14.97900602,19.44104573,22.01277806,26.36569855,-31.57896676,-7.48031744,40.83831449,0.19302031,0.19302031,1.86542072,2.31059247,2.75576422,1.70000005,2.17500008,2.65000010,14.34202778,74.45847450,0.03725684,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,Flag/Pennant,Doji
2021-05-04,2.32999992,2.38000011,2.29999995,2.31999993,74200,2.31833332,1.97120000,2.32202478,2.31148842,2.30681506,2.04970815,0.00540301,51.03038746,1.92462432,2.28249999,2.64037565,31.35821850,0.55239242,0.22904398,1159900.00000000,67.36840277,67.36840277,71.91612365,58.27296101,2.33333333,1.90557088,14.35220903,18.92873082,21.43269227,17.86656480,-34.73685817,-4.52675460,42.09846305,0.18358634,0.18358634,1.89347585,2.31148842,2.72950099,1.70000005,2.17500008,2.65000010,14.29292511,73.08411278,0.03370395,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,Flag/Pennant,Spinning Top
2021-05-05,2.31999993,2.31999993,2.23000002,2.24000001,105000,2.30866665,1.97890000,2.30711118,2.30468000,2.30250441,2.05347631,-0.00105911,48.90420343,1.93060142,2.26699999,2.60339856,29.67786234,0.45986906,0.22242283,1054900.00000000,63.50875771,63.50875771,67.25144675,56.02337962,2.26333332,1.95023663,14.15848527,18.34309728,23.17594554,-5.40428534,-43.15790194,-12.15686063,38.63973619,0.17256882,0.17256882,1.90933531,2.30468000,2.70002469,1.70000005,2.17500008,2.65000010,14.12219078,71.52455497,0.02978000,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,Flag/Pennant,
2021-05-06,2.27999997,2.32999992,2.01999998,2.15000010,174000,2.30433332,1.98590000,2.27854553,2.28994858,2.29266542,2.05538767,-0.01328944,46.61019642,1.92838185,2.24899999,2.56961814,28.51206238,0.34561090,0.22659317,880900.00000000,56.49122124,56.49122124,62.45612724,44.56140923,2.16666667,1.99222244,14.97401498,16.45467946,27.76400707,-39.89218355,-52.63157618,-15.68626894,38.40080588,0.16447364,0.16447364,1.87320816,2.28994858,2.70668900,1.70000005,2.17500008,2.65000010,13.83057015,72.48293801,0.02705158,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-05-28,2.13000011,2.20000005,2.00000000,2.02999997,114500,2.12833332,2.08519999,2.04650925,2.08585150,2.12262458,2.04906862,-0.05677050,45.48953693,1.87110906,2.07849997,2.28589088,19.95582492,0.38307105,0.20769399,696400.00000000,46.82538541,46.82538541,42.06348493,56.34918639,2.07666667,1.85000002,15.33673162,16.25272961,19.28989750,-10.05023515,-73.91304846,-16.11570649,29.73910876,0.10638929,0.10638929,1.70113226,2.08585150,2.47057073,1.85000002,2.15000003,2.45000005,14.53356171,38.76510907,0.01131868,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-06-01,2.00000000,2.09999990,1.97000003,2.06999993,140000,2.12933332,2.08989999,2.05078028,2.08434182,2.11922944,2.04948310,-0.05119906,47.17126024,1.89867176,2.06449997,2.23032819,16.06473397,0.51658330,0.20399427,836400.00000000,50.40648929,50.40648929,46.49792400,58.22361987,2.04666662,1.85700002,15.05941082,15.46992990,19.47229656,-25.81264907,-63.33335017,-11.91489285,28.78068189,0.08506808,0.08506808,1.71150064,2.08434182,2.45718301,1.85000002,2.11500007,2.38000011,13.45791583,39.12634571,0.00723658,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-06-02,2.04999995,2.40000010,2.00000000,2.35999990,759400,2.14466665,2.09649999,2.10700203,2.11059497,2.13476302,2.05563194,-0.02311661,57.21871747,1.88791948,2.06649997,2.24508046,17.28337724,1.32175809,0.21332788,1595800.00000000,62.22306275,62.22306275,53.15164582,80.36589662,2.25333333,1.86386002,15.19686810,23.66316740,16.79228852,188.56948772,-7.27276258,0.42553193,51.10864365,0.09160986,0.09160986,1.69707198,2.11059497,2.52411797,1.85000002,2.12500006,2.40000010,12.23803346,61.59019232,0.00839237,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-06-03,2.36999989,2.89000010,2.36999989,2.84999990,1084800,2.17233331,2.10999999,2.24209255,2.18101449,2.18090733,2.07136200,0.03823707,68.01212792,1.71631116,2.09699997,2.47768877,36.30794606,1.48899668,0.22840752,2680600.00000000,79.97617967,79.97617967,64.20191057,111.52471786,2.70333330,1.88530562,17.16140826,34.95513692,14.03579723,436.90476946,-3.84617278,22.84482698,69.11634177,0.19528924,0.19528924,1.70592222,2.18101449,2.65610677,1.85000002,2.37000006,2.89000010,10.77093564,89.46060794,0.03813789,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-06-04,2.91000009,2.95000005,2.44000006,2.58999991,1003800,2.18699997,2.12199999,2.30534843,2.21996548,2.20730040,2.08163206,0.06512970,59.63030513,1.68192335,2.11899996,2.55607656,41.25310161,1.03880710,0.24181668,1676800.00000000,85.22716933,85.22716933,75.80880392,104.06390017,2.66000001,1.94558729,19.14625380,31.58375085,11.99529735,283.45500914,-32.72728456,15.62499547,53.67220856,0.22421557,0.22421557,1.69297724,2.21996548,2.74695373,1.85000002,2.40000003,2.95000005,9.96797204,95.54377233,0.05027262,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-06-07,2.72000003,2.75000000,2.50000000,2.59999990,665500,2.20199997,2.13349999,2.35892143,2.25615924,2.23263585,2.09189677,0.08625492,59.83023008,1.66020775,2.14449996,2.62879217,45.16597999,0.97027387,0.24220636,2342300.00000000,76.99294896,76.99294896,80.73209932,69.51464824,2.61666663,2.02594031,20.98932466,29.33260013,11.14032536,189.96271931,-31.81819459,20.93022228,47.69437698,0.24843666,0.24843666,1.73174130,2.25615924,2.78057717,1.85000002,2.40000003,2.95000005,8.70814146,93.95936700,0.06172078,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-06-08,2.74000001,2.74000001,2.59999990,2.66000009,672100,2.21633330,2.14689999,2.41366300,2.29462027,2.26020774,2.10314634,0.10660940,61.04560520,1.64914878,2.17749996,2.70585115,48.52823826,0.95660930,0.23733940,3014400.00000000,69.41895372,69.41895372,77.21302401,53.83081315,2.66666667,2.09986509,22.70074760,28.12371080,10.68119728,161.77194805,-26.36363201,27.27273706,55.17107954,0.27103844,0.27103844,1.79348021,2.29462027,2.79576033,1.85000002,2.40000003,2.95000005,7.77529307,93.06315993,0.07346184,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-06-09,2.75000000,2.77999997,2.54999995,2.59999990,772100,2.21999996,2.15989999,2.44754244,2.32370404,2.28212981,2.11298503,0.11655538,59.16597538,1.65404067,2.20699996,2.75995924,50.10958700,0.85536065,0.23698990,2242300.00000000,69.10126720,69.10126720,71.83772330,63.62835502,2.64333327,2.16787589,23.88359908,26.21241791,11.43269498,126.37361504,-31.81819459,29.99999500,49.09675903,0.28366213,0.28366213,1.82648208,2.32370404,2.82092601,1.86000001,2.40500003,2.95000005,7.25994936,91.75052421,0.08046420,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,Flag/Pennant,
2021-06-10,2.65000010,2.65000010,2.50000000,2.61999989,398600,2.22299996,2.17319999,2.47889834,2.35192270,2.30392788,2.12302492,0.12461499,59.60133822,1.66575528,2.23799995,2.81024462,51.13893490,0.83377326,0.23284753,2640900.00000000,69.12501942,69.12501942,69.21508011,68.94489802,2.59000000,2.23044582,24.57859913,25.01826440,12.43041514,95.11015980,-30.27524293,30.34825388,46.32098452,0.29355532,0.29355532,1.87348376,2.35192270,2.83036163,1.86000001,2.40500003,2.95000005,6.76152043,91.72762484,0.08617473,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,Flag/Pennant,Spinning Top
2021-06-11,2.55999994,2.64000010,2.40000010,2.46000004,579100,2.22433329,2.18489999,2.47546228,2.36221578,2.31399706,2.12969770,0.11674587,54.70226870,1.69481041,2.26199995,2.82918949,50.14938583,0.67454490,0.23318813,2061800.00000000,62.13591528,62.13591528,66.78740064,52.83294458,2.50000008,2.28801016,24.45735980,23.19732553,14.55835456,62.48509694,-44.95412771,23.00000200,42.14020461,0.29096210,0.29096210,1.88362817,2.36221578,2.84080339,1.86000001,2.40500003,2.95000005,6.97778009,95.26525277,0.08465894,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,Flag/Pennant,
2021-06-17,2.98000002,3.19000006,2.25999999,2.29999995,34179500,2.22766663,2.22399999,2.39618522,2.35354693,2.31945433,2.14580529,0.05984112,50.13481512,1.79700092,2.32199995,2.84699899,45.21955585,0.47904758,0.25838736,35596400.00000000,35.38208743,35.38208743,40.54924876,25.04776477,2.58333333,2.24000001,23.47593538,34.78634638,14.66675053,67.99714998,-66.91729899,13.30049182,88.89184753,0.26931882,0.26931882,1.77433916,2.35354693,2.93275470,1.91999996,2.55500001,3.19000006,11.47802010,99.64901340,0.07253263,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,Flag/Pennant,
2021-08-03,2.11999989,2.11999989,2.04999995,2.08999991,269500,2.25166666,2.28709998,2.08652171,2.14317666,2.18398585,2.18175182,-0.07294636,45.66469825,1.90551219,2.15050000,2.39548780,22.78426480,0.37652429,0.15679255,36708300.00000000,49.34506040,49.34506040,39.87229794,68.29058532,2.08666658,1.89999998,17.32087492,16.70345174,18.36711535,-38.34812812,-68.85247100,-11.81434570,42.67330337,0.12567609,0.12567609,1.89208370,2.14317666,2.39426962,1.89999998,2.19499999,2.49000001,13.51825488,53.77526747,0.01579448,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-08-04,2.08999991,2.08999991,2.00000000,2.01999998,311700,2.23866666,2.28309998,2.07442685,2.13144555,2.17340612,2.17854881,-0.07370271,43.44663347,1.90709109,2.13199999,2.35690890,21.09839647,0.25101028,0.15361194,36396600.00000000,49.07405790,49.07405790,46.27941900,54.66333569,2.03666663,1.90439998,16.92391350,15.90470696,20.14543476,-66.43841004,-79.66101798,-18.54838856,33.92928018,0.11537583,0.11537583,1.88712336,2.13144555,2.37576773,1.89999998,2.15500004,2.41000009,13.37436477,51.19525165,0.01331158,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,Inverse Head and Shoulders,
2021-08-05,2.00000000,2.09999990,1.99000001,2.08999991,254300,2.22533332,2.27749998,2.07725832,2.12749834,2.16802507,2.17679537,-0.06787134,46.19097438,1.91379615,2.11999999,2.32620383,19.45319234,0.42725625,0.15153518,36650900.00000000,50.54276281,50.54276281,49.65396037,52.32036770,2.05999994,1.90871198,16.65377979,14.96291929,19.49084767,-45.88397384,-62.74511980,-12.55230868,37.15503597,0.10578034,0.10578034,1.88549258,2.12749834,2.36950411,1.89999998,2.15500004,2.41000009,13.05277051,52.34131469,0.01118948,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-08-06,2.00000000,2.08999991,2.00000000,2.03999996,207300,2.20866666,2.27189998,2.07048407,2.11916516,2.15976539,2.17408655,-0.06651774,44.56889276,1.93234240,2.10299998,2.27365757,16.22991760,0.31541979,0.14860493,36443600.00000000,49.04212448,49.04212448,49.55298173,48.02040997,2.04333329,1.91293773,16.40294135,14.22094268,18.52434154,-57.16185629,-72.54902945,-12.44635064,39.86836242,0.08754549,0.08754549,1.88306473,2.11916516,2.35526560,1.89999998,2.15000004,2.40000010,12.57874042,52.28747072,0.00766421,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-08-09,2.07999992,2.08999991,2.01999998,2.05999994,314300,2.19466665,2.26509998,2.06857787,2.11353038,2.15332891,2.17182741,-0.06310374,45.37456752,1.94554891,2.09099998,2.23645105,13.91210626,0.39343481,0.14486183,36757900.00000000,58.44382038,58.44382038,52.67623589,69.97898936,2.05666661,1.91707898,16.17001993,13.65383096,17.78561617,-38.90644583,-68.00001568,-13.44538467,37.92877777,0.07461482,0.07461482,1.88658238,2.11353038,2.34047838,1.89999998,2.10499996,2.30999994,11.59403666,51.67277423,0.00556737,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,Spinning Top
2021-08-10,2.07999992,2.11999989,2.04999995,2.09999990,249600,2.18099999,2.25999998,2.07429096,2.11224176,2.14988833,2.17040508,-0.05651895,46.99250878,1.96218783,2.08249998,2.20281213,11.55458831,0.57272716,0.14129698,37007500.00000000,62.24575853,62.24575853,56.57723446,73.58280666,2.08999991,1.92113740,15.50678371,14.85635922,17.05324375,19.42267599,-51.21952695,-8.69565454,41.44603232,0.06171883,0.06171883,1.89357454,2.11224176,2.33090899,1.89999998,2.07999998,2.25999999,10.96624584,51.42780137,0.00380921,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,Spinning Top
2021-08-11,2.11999989,2.34999990,2.04999995,2.30999994,1019700,2.17733331,2.25739998,2.11714714,2.13107588,2.16021811,2.17316933,-0.03396370,54.43249649,1.93641610,2.09149997,2.24658384,14.82991881,1.20445741,0.14885427,38027200.00000000,76.52418405,76.52418405,65.73792099,98.09671018,2.23666660,1.92511465,16.30069210,24.72748146,14.32983698,222.22213029,-8.88888158,1.76211279,49.41216012,0.07955635,0.07955635,1.87609125,2.13107588,2.38606050,1.89999998,2.12499994,2.34999990,9.88810004,61.76983062,0.00632921,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,Head and Shoulders,
2021-08-12,2.33999991,2.38000011,2.17000008,2.28999996,754700,2.17133331,2.25449998,2.14857493,2.14621150,2.16859113,2.17548281,-0.01750059,53.67907248,1.92503295,2.09549997,2.26596698,16.26981816,1.07049157,0.15176597,37272500.00000000,83.09470195,83.09470195,73.95488151,101.37434284,2.28000005,1.94211006,17.25895618,23.60549066,12.79005009,246.80308207,-18.75002617,7.51172966,59.15471551,0.08744773,0.08744773,1.87551112,2.14621150,2.41691188,1.89999998,2.14000004,2.38000011,8.62034959,57.31319362,0.00764711,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,Spinning Top
2021-08-13,2.28999996,2.28999996,2.19000006,2.25000000,324400,2.16733332,2.25169998,2.16701585,2.15609612,2.17384331,2.17695840,-0.00759359,52.16285381,1.92268684,2.09649997,2.27031309,16.58126686,0.94156629,0.14930092,36948100.00000000,81.75924778,81.75924778,80.45937793,84.35898748,2.24333334,1.96838346,18.14877283,22.37266416,12.12207360,193.44124373,-27.08334891,1.80995291,55.47573773,0.08916425,0.08916425,1.89212913,2.15609612,2.42006311,1.89999998,2.14000004,2.38000011,7.82141919,56.41085800,0.00795026,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
2021-08-16,2.24000001,2.26999998,2.09999990,2.22000003,420500,2.16233332,2.25109998,2.17664934,2.16218221,2.17682117,2.17781071,-0.00213831,51.02780565,1.91933980,2.10049996,2.28166012,17.24924205,0.82981884,0.15028659,36527600.00000000,71.71407426,71.71407426,78.85600800,57.43020678,2.19666664,1.99308046,17.78935989,20.42019961,15.68436667,116.24880665,-33.33334097,-0.44843004,51.47057727,0.09293320,0.09293320,1.89097396,2.16218221,2.43339045,1.89999998,2.14000004,2.38000011,6.77614737,56.53733299,0.00863658,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,Spinning Top
2021-09-02,2.17000008,2.30999994,2.11999989,2.27999997,537300,2.11566665,2.21549999,2.15742379,2.14678221,2.15324189,2.16677260,0.00328161,54.60430345,1.98334698,2.14600000,2.30865303,15.15871604,0.91191970,0.13908997,37561700.00000000,59.62962964,59.62962964,45.21432737,88.46023416,2.23666660,2.00000000,12.31253050,20.01192123,13.86234683,110.61277197,-25.64105496,12.87128676,70.67043854,0.08343924,0.08343924,1.89243027,2.14678221,2.40113415,2.00000000,2.19000006,2.38000011,7.88726859,61.89378789,0.00696211,3.75000000,4.00000000,4.80000019,0.20999999,0.28000000,0.36000001,,
