date,close,pos,returns,strategy_returns,equity_curve
2020-01-02,5.972160816192627,0,0.0,0.0,100000.0
2020-01-03,5.876569747924805,0,-0.016006110888481362,-0.0,100000.0
2020-01-06,5.901215553283691,0,0.004193910123774236,0.0,100000.0
2020-01-07,5.972659111022949,0,0.012106583312230246,0.0,100000.0
2020-01-08,5.983861923217773,0,0.0018756825036521096,0.0,100000.0
2020-01-09,6.049580097198486,0,0.01098256858596991,0.0,100000.0
2020-01-10,6.081940174102783,0,0.005349144301648678,0.0,100000.0
2020-01-13,6.272623538970947,0,0.03135239075190244,0.0,100000.0
2020-01-14,6.15562629699707,0,-0.018652042681501446,-0.0,100000.0
2020-01-15,6.113057613372803,0,-0.006915410645547793,-0.0,100000.0
2020-01-16,6.196699619293213,0,0.013682515561024067,0.0,100000.0
2020-01-17,6.205411911010742,0,0.0014059567596924616,0.0,100000.0
2020-01-21,6.172055244445801,0,-0.005375415370211578,-0.0,100000.0
2020-01-22,6.226073265075684,0,0.008752031291115347,0.0,100000.0
2020-01-23,6.294529914855957,0,0.010995156475956058,0.0,100000.0
2020-01-24,6.235283374786377,0,-0.009412385177445914,-0.0,100000.0
2020-01-27,5.9793806076049805,1,-0.0410410805411332,-0.0,100000.0
2020-01-28,6.172801494598389,1,0.03234798044924636,0.03234798044924636,103234.79804492464
2020-01-29,6.112310409545898,1,-0.009799616123315147,-0.009799616123315147,102223.13665351641
2020-01-30,6.119032859802246,1,0.0010998214759918579,0.0010998214759918579,102335.5638545512
2020-01-31,5.885532855987549,1,-0.038159625739000114,-0.038159625739000114,98430.47703807199
2020-02-03,5.982617378234863,1,0.016495451579808362,0.016495451579808362,100054.13220603095
2020-02-04,6.151890277862549,1,0.028294120938355594,0.028294120938355594,102885.07592305061
2020-02-05,6.242254734039307,1,0.014688892697246603,0.014688892697246603,104396.34376343236
2020-02-06,6.3291335105896,1,0.013917851842306206,0.013917851842306206,105849.31660881027
2020-02-07,6.262916564941406,1,-0.010462245035185669,-0.010462245035185669,104741.89512164197
2020-02-10,6.546201705932617,1,0.04523214353149552,0.04523214353149552,109479.59555554492
2020-02-11,6.668676376342773,1,0.018709272324921145,0.018709272324921145,111527.87912281584
2020-02-12,6.784430503845215,1,0.017357886478504225,0.017357886478504225,113463.767387818
2020-02-13,6.74061918258667,1,-0.006457626949485928,-0.006457626949485928,112731.06070574424
2020-02-14,7.213842391967773,1,0.07020470917621346,0.07020470917621346,120645.31203771707
2020-02-18,7.382618427276611,1,0.023396135670604723,0.023396135670604723,123467.94612617393
2020-02-19,7.833934783935547,1,0.061132288104103205,0.061132288104103205,131015.8241803811
2020-02-20,7.684574604034424,1,-0.019065793119366403,-0.019065793119366403,128517.90358119465
2020-02-21,7.32038402557373,1,-0.047392418868507424,-0.047392418868507424,122427.12926257223
2020-02-24,6.802853107452393,0,-0.07069723614407997,-0.07069723614407997,113771.86959465434
2020-02-25,6.523301124572754,0,-0.04109334399318354,-0.0,113771.86959465434
2020-02-26,6.662703514099121,0,0.021369914842847004,0.0,113771.86959465434
2020-02-27,6.291818618774414,0,-0.05566582612296467,-0.0,113771.86959465434
2020-02-28,6.72696590423584,0,0.06916081213196001,0.0,113771.86959465434
2020-03-02,6.885381698608398,0,0.023549367817191857,0.0,113771.86959465434
2020-03-03,6.6228508949279785,0,-0.03812872185916427,-0.0,113771.86959465434
2020-03-04,7.086640357971191,0,0.07002867351255038,0.0,113771.86959465434
2020-03-05,6.80717134475708,0,-0.039436037261261436,-0.0,113771.86959465434
2020-03-06,6.626585483551025,0,-0.026528766804899462,-0.0,113771.86959465434
2020-03-09,6.113475322723389,0,-0.0774320594069623,-0.0,113771.86959465434
2020-03-10,6.503040790557861,0,0.06372242419732732,0.0,113771.86959465434
2020-03-11,6.139132022857666,0,-0.05595978549428371,-0.0,113771.86959465434
2020-03-12,5.387899398803711,0,-0.12236788869451098,-0.0,113771.86959465434
2020-03-13,5.998897552490234,0,0.11340192317291309,0.0,113771.86959465434
2020-03-16,4.8919758796691895,1,-0.18452084956202408,-0.0,113771.86959465434
2020-03-17,5.411810874938965,1,0.10626278789112265,0.10626278789112265,125861.58564136758
2020-03-18,5.051887512207031,1,-0.06650701050893482,-0.06650701050893482,117490.90784244596
2020-03-19,5.304705619812012,1,0.05004428681242179,0.05004428681242179,123370.65653236514
2020-03-20,5.124868869781494,1,-0.03390136285015766,-0.03390136285015766,119188.22314019926
2020-03-23,5.297730922698975,1,0.03373004408693303,0.03373004408693303,123208.44716136139
2020-03-24,6.206632614135742,1,0.17156433663748993,0.17156433663748993,144346.62266673558
2020-03-25,6.117959976196289,1,-0.01428675474322405,-0.01428675474322405,142284.37787068324
2020-03-26,6.407393455505371,1,0.047308821966016046,0.047308821966016046,149015.68417191276
2020-03-27,6.295056343078613,1,-0.017532419884443873,-0.017532419884443873,146403.0786276431
2020-03-30,6.615376949310303,1,0.05088447009435915,0.05088447009435915,153852.7217037935
2020-03-31,6.565810680389404,1,-0.0074925842171497115,-0.0074925842171497115,152699.96722939014
2020-04-01,6.054442882537842,1,-0.07788342106465285,-0.07788342106465285,140807.17138510486
2020-04-02,6.363306999206543,1,0.051014457095552634,0.051014457095552634,147990.3727884764
2020-04-03,6.075366497039795,1,-0.045250135220986865,-0.045250135220986865,141293.78840839362
2020-04-06,6.68536901473999,0,0.10040587971070014,0.10040587971070014,155480.5155311959
2020-04-07,6.4519782066345215,0,-0.034910684450011,-0.0,155480.5155311959
2020-04-08,6.649251461029053,0,0.030575623177349964,0.0,155480.5155311959
2020-04-09,6.549619674682617,0,-0.014983910133399614,-0.0,155480.5155311959
2020-04-13,6.7214860916137695,0,0.02624067128592178,0.0,155480.5155311959
2020-04-14,7.072692394256592,0,0.052251287565857396,0.0,155480.5155311959
2020-04-15,6.995227336883545,0,-0.010952697085476637,-0.0,155480.5155311959
2020-04-16,7.340455532073975,0,0.04935196221145732,0.0,155480.5155311959
2020-04-17,7.281174659729004,0,-0.00807591192207946,-0.0,155480.5155311959
2020-04-20,7.14990758895874,0,-0.018028282097980797,-0.0,155480.5155311959
2020-04-21,6.713017463684082,0,-0.06110430377440501,-0.0,155480.5155311959
2020-04-22,7.1274895668029785,0,0.06174154996037151,0.0,155480.5155311959
2020-04-23,7.0741868019104,0,-0.007478476733356665,-0.0,155480.5155311959
2020-04-24,7.213175296783447,0,0.01964727519430398,0.0,155480.5155311959
