date,close,pos,returns,strategy_returns,equity_curve
2020-01-02,1.5,-1,0.0,0.0,100000.0
2020-01-03,1.5,-1,0.0,-0.0,100000.0
2020-01-06,1.5,-1,0.0,-0.0,100000.0
2020-01-07,1.5,-1,0.0,-0.0,100000.0
2020-01-08,1.5,-1,0.0,-0.0,100000.0
2020-01-09,1.5,-1,0.0,-0.0,100000.0
2020-01-10,1.5,-1,0.0,-0.0,100000.0
2020-01-13,1.4600000381469729,0,-0.02666664123535145,0.02666664123535145,102666.66412353516
2020-01-14,1.4600000381469729,0,0.0,0.0,102666.66412353516
2020-01-15,1.4600000381469729,0,0.0,0.0,102666.66412353516
2020-01-16,1.4500000476837158,0,-0.006849308357518291,-0.0,102666.66412353516
2020-01-17,1.4500000476837158,0,0.0,0.0,102666.66412353516
2020-01-21,1.4500000476837158,0,0.0,0.0,102666.66412353516
2020-01-22,1.4500000476837158,0,0.0,0.0,102666.66412353516
2020-01-23,1.4600000381469729,0,0.006896544920278691,0.0,102666.66412353516
2020-01-24,1.4600000381469729,0,0.0,0.0,102666.66412353516
2020-01-27,1.4600000381469729,0,0.0,0.0,102666.66412353516
2020-01-28,1.4600000381469729,0,0.0,0.0,102666.66412353516
2020-01-29,1.4600000381469729,0,0.0,0.0,102666.66412353516
2020-01-30,1.4600000381469729,0,0.0,0.0,102666.66412353516
2020-01-31,1.4600000381469729,0,0.0,0.0,102666.66412353516
2020-02-03,1.4600000381469729,0,0.0,0.0,102666.66412353516
2020-02-04,1.4600000381469729,0,0.0,0.0,102666.66412353516
2020-02-05,1.409999966621399,0,-0.03424662343778695,-0.0,102666.66412353516
2020-02-06,1.399999976158142,0,-0.0070921919858044635,-0.0,102666.66412353516
2020-02-07,1.25,0,-0.10714284193759038,-0.0,102666.66412353516
2020-02-10,1.25,0,0.0,0.0,102666.66412353516
2020-02-11,1.25,0,0.0,0.0,102666.66412353516
2020-02-12,1.3200000524520874,0,0.056000041961669966,0.0,102666.66412353516
2020-02-13,1.3200000524520874,0,0.0,0.0,102666.66412353516
2020-02-14,1.3200000524520874,0,0.0,0.0,102666.66412353516
2020-02-18,1.3200000524520874,0,0.0,0.0,102666.66412353516
2020-02-19,1.2000000476837158,0,-0.09090909090909094,-0.0,102666.66412353516
2020-02-20,1.25,0,0.04166662527455389,0.0,102666.66412353516
2020-02-21,1.2000000476837158,0,-0.039999961853027344,-0.0,102666.66412353516
2020-02-24,1.25,0,0.04166662527455389,0.0,102666.66412353516
2020-02-25,1.2899999618530271,0,0.031999969482421786,0.0,102666.66412353516
2020-02-26,1.2999999523162842,0,0.0077519308209068605,0.0,102666.66412353516
2020-02-27,1.2999999523162842,0,0.0,0.0,102666.66412353516
2020-02-28,1.2999999523162842,0,0.0,0.0,102666.66412353516
2020-03-02,1.2999999523162842,-1,0.0,0.0,102666.66412353516
2020-03-03,1.2999999523162842,-1,0.0,-0.0,102666.66412353516
2020-03-04,1.2000000476837158,-1,-0.07692300638503313,0.07692300638503313,110564.09258343991
2020-03-05,1.2000000476837158,-1,0.0,-0.0,110564.09258343991
2020-03-06,1.2000000476837158,-1,0.0,-0.0,110564.09258343991
2020-03-09,1.3200000524520874,-1,0.10000000000000009,-0.10000000000000009,99507.6833250959
2020-03-10,1.2999999523162842,-1,-0.015151590409901994,0.015151590409901994,101015.38298547598
2020-03-11,1.399999976158142,-1,0.07692309808448994,-0.07692309808448994,93244.96677204191
2020-03-12,1.399999976158142,-1,0.0,-0.0,93244.96677204191
2020-03-13,1.350000023841858,-1,-0.035714252262698754,0.035714252262698754,96575.14103756557
2020-03-16,1.350000023841858,-1,0.0,-0.0,96575.14103756557
2020-03-17,1.350000023841858,-1,0.0,-0.0,96575.14103756557
2020-03-18,1.350000023841858,-1,0.0,-0.0,96575.14103756557
2020-03-19,1.350000023841858,-1,0.0,-0.0,96575.14103756557
2020-03-20,1.350000023841858,-1,0.0,-0.0,96575.14103756557
2020-03-23,1.350000023841858,0,0.0,-0.0,96575.14103756557
2020-03-24,1.350000023841858,0,0.0,0.0,96575.14103756557
2020-03-25,1.350000023841858,0,0.0,0.0,96575.14103756557
2020-03-26,1.350000023841858,0,0.0,0.0,96575.14103756557
2020-03-27,1.350000023841858,0,0.0,0.0,96575.14103756557
2020-03-30,1.350000023841858,0,0.0,0.0,96575.14103756557
2020-03-31,1.2599999904632568,0,-0.06666669021418026,-0.0,96575.14103756557
2020-04-01,1.1799999475479126,0,-0.06349209803242228,-0.0,96575.14103756557
2020-04-02,1.25,0,0.059322080986147885,0.0,96575.14103756557
2020-04-03,1.25,0,0.0,0.0,96575.14103756557
2020-04-06,1.2000000476837158,0,-0.039999961853027344,-0.0,96575.14103756557
