date,close,pos,returns,strategy_returns,equity_curve
2020-01-02,209.32589721679688,1,0.0,0.0,100000.0
2020-01-03,207.4084930419922,1,-0.009159899469193933,-0.009159899469193933,99084.01005308061
2020-01-06,208.744873046875,1,0.006443227011982744,0.006443227011982744,99722.43082311019
2020-01-07,208.7158203125,1,-0.00013917819370090623,-0.00013917819370090623,99708.55163531676
2020-01-08,210.2846069335937,1,0.007516376184348861,0.007516376184348861,100457.99861820436
2020-01-09,212.06643676757807,1,0.008473420189748282,0.008473420189748282,101309.22145191756
2020-01-10,211.5241241455078,1,-0.0025572770040203086,-0.0025572770040203086,101050.14570960338
2020-01-13,213.9644470214844,1,0.011536853707986072,0.011536853707986072,102215.94645782575
2020-01-14,213.1219787597656,1,-0.003937421723311907,-0.003937421723311907,101813.47916977381
2020-01-15,213.2091217041016,1,0.00040888764661017873,0.00040888764661017873,101855.10944366474
2020-01-16,215.25241088867188,1,0.009583497967812216,0.009583497967812216,102831.2376780294
2020-01-17,216.3176422119141,1,0.004948754435986968,0.004948754435986968,103340.12422164658
2020-01-21,216.2208251953125,1,-0.0004475687494168712,-0.0004475687494168712,103293.87241148412
2020-01-22,216.7921295166016,1,0.002642226162873129,0.002642226162873129,103566.79818363421
2020-01-23,217.48936462402344,1,0.0032161458489130546,0.0032161458489130546,103899.88411169773
2020-01-24,215.6590881347656,1,-0.008415475820722884,-0.008415475820722884,103025.51714917982
2020-01-27,211.2045440673828,1,-0.02065548967080455,-0.02065548967080455,100897.47464387564
2020-01-28,214.4486846923828,1,0.015360183841333308,0.015360183841333308,102447.27840353183
2020-01-29,214.7972869873047,1,0.0016255744138600203,0.0016255744138600203,102613.8140780742
2020-01-30,215.5622711181641,1,0.003561423617536752,0.003561423617536752,102979.26533901738
2020-01-31,212.14389038085932,1,-0.01585797328805716,-0.01585797328805716,101346.22290004749
2020-02-03,215.3492584228516,1,0.015109405395732578,0.015109405395732578,102877.50406717058
2020-02-04,220.27835083007807,1,0.022888829259620103,0.022888829259620103,105232.24969241991
2020-02-05,221.00460815429688,1,0.0032969981910706547,0.0032969981910706547,105579.20022929812
2020-02-06,222.91232299804688,1,0.008632013873747457,0.008632013873747457,106490.56135045658
2020-02-07,221.95362854003903,1,-0.004300769222239209,-0.004300769222239209,106032.57002174156
2020-02-10,224.63604736328125,0,0.01208549209529286,0.01208549209529286,107314.0258085829
2020-02-11,224.6748046875,0,0.00017253385943027943,0.0,107314.0258085829
2020-02-12,226.8633270263672,0,0.009740844514858793,0.0,107314.0258085829
2020-02-13,226.57281494140625,0,-0.001280559924642044,-0.0,107314.0258085829
2020-02-14,227.2216033935547,0,0.002863487626775685,0.0,107314.0258085829
2020-02-18,227.3087615966797,0,0.0003835823787143866,0.0,107314.0258085829
2020-02-19,229.4876708984375,0,0.0095856811081656,0.0,107314.0258085829
2020-02-20,227.35720825195312,0,-0.009283560367943422,-0.0,107314.0258085829
2020-02-21,222.98977661132807,0,-0.019209558712495967,-0.0,107314.0258085829
2020-02-24,214.3905334472656,0,-0.03856339646929641,-0.0,107314.0258085829
2020-02-25,208.5608673095703,0,-0.027191807604365237,-0.0,107314.0258085829
2020-02-26,209.6357421875,0,0.005153770655998535,0.0,107314.0258085829
2020-02-27,199.13848876953125,0,-0.05007377705935234,-0.0,107314.0258085829
2020-02-28,199.2934417724609,0,0.0007781167964420188,0.0,107314.0258085829
2020-03-02,209.57766723632807,0,0.05160343146468893,0.0,107314.0258085829
2020-03-03,202.8570709228516,0,-0.032067330465598065,-0.0,107314.0258085829
2020-03-04,211.3207397460937,0,0.04172232589546221,0.0,107314.0258085829
2020-03-05,204.9003448486328,0,-0.03038222800646595,-0.0,107314.0258085829
2020-03-06,201.4432373046875,0,-0.016872141169402166,-0.0,107314.0258085829
2020-03-09,187.4501037597656,1,-0.0694643996599249,-0.0,107314.0258085829
2020-03-10,197.65689086914065,1,0.05445068796790853,0.05445068796790853,113157.34834246611
2020-03-11,189.0479736328125,1,-0.04355485507473511,-0.04355485507473511,108228.79643476868
2020-03-12,171.71388244628906,1,-0.09169149424574852,-0.09169149424574852,98305.13636924581
2020-03-13,186.259017944336,1,0.08470564692168403,0.08470564692168403,106632.13654112713
2020-03-16,163.94744873046875,1,-0.11978786026100019,-0.11978786026100019,93858.9010698067
2020-03-17,176.38148498535156,1,0.0758415965064787,0.0758415965064787,100977.30997328449
2020-03-18,171.01663208007812,1,-0.030416190824785194,-0.030416190824785194,97905.96484416358
2020-03-19,172.04310607910156,1,0.0060021881295311275,0.0060021881295311275,98493.61486416151
2020-03-20,165.30316162109375,1,-0.03917590545539751,-0.03917590545539751,94635.0383202828
2020-03-23,165.42251586914062,1,0.0007220324576759918,0.0007220324576759918,94703.36788958345
2020-03-24,178.23245239257812,1,0.07743768407905827,0.07743768407905827,102036.97737343985
2020-03-25,176.91262817382812,1,-0.007405072426669657,-0.007405072426669657,101281.38616579107
2020-03-26,186.22889709472656,1,0.052660282180334805,0.052660282180334805,106614.89254089708
2020-03-27,179.82398986816406,1,-0.03439266046506517,-0.03439266046506517,102948.12274121861
2020-03-30,186.36477661132807,-1,0.0363732711523046,0.0348732711523046,106538.26054019386
2020-03-31,184.77322387695312,-1,-0.008539986811425204,0.008539986811425204,107448.09588011932
2020-04-01,176.9223175048828,-1,-0.04248941598431222,0.04248941598431222,112013.50272269198
2020-04-02,180.512939453125,-1,0.02029490682057733,-0.02029490682057733,109740.19912228845
2020-04-03,177.9510040283203,-1,-0.014192530643876378,0.014192530643876378,111297.69026119662
2020-04-06,190.673568725586,-1,0.07149476209328354,-0.07149476209328354,103340.4883744404
2020-04-07,190.595947265625,-1,-0.000407090822707068,0.000407090822707068,103382.55733887172
2020-04-08,194.64268493652344,-1,0.021232023707506542,-0.021232023707506542,101187.53643051012
2020-04-09,194.92413330078125,-1,0.0014459745268597946,-0.0014459745268597946,101041.22183039592
2020-04-13,197.02999877929688,-1,0.01080351336109886,-0.01080351336109886,99949.62164032948
2020-04-14,205.5990295410156,-1,0.04349099535506418,-0.04349099535506418,95602.71310982949
2020-04-15,203.2408447265625,-1,-0.011469824637390436,0.011469824637390436,96699.25946405798
2020-04-16,206.947982788086,-1,0.018240123271043407,-0.018240123271043407,94935.45305121495
2020-04-17,208.92770385742188,-1,0.009566273817527948,-0.009566273817527948,94027.27451233596
2020-04-20,206.4530792236328,-1,-0.011844406405183139,0.011844406405183139,95140.97176483179
2020-04-21,198.8350524902344,-1,-0.03689955491119834,0.03689955491119834,98651.63127677298
2020-04-22,204.7353515625,-1,0.02967434060730012,-0.02967434060730012,95724.20916880024
2020-04-23,204.2986297607422,-1,-0.0021331040214834784,0.0021331040214834784,95928.39886433154
2020-04-24,207.5205535888672,-1,0.015770658040625385,-0.015770658040625385,94415.54488945747
2020-04-27,209.18972778320312,0,0.008043416256699354,-0.008043416256699354,93656.12136080847
2020-04-28,205.2497100830078,0,-0.01883466144321677,-0.0,93656.12136080847
2020-04-29,212.528060913086,0,0.03546095547289507,0.0,93656.12136080847
2020-04-30,212.44070434570312,0,-0.0004110354510720171,-0.0,93656.12136080847
2020-05-01,206.4530792236328,0,-0.028184924073339057,-0.0,93656.12136080847
2020-05-04,208.85975646972656,0,0.011657260115199408,0.0,93656.12136080847
2020-05-05,211.2276763916016,0,0.011337368011430371,0.0,93656.12136080847
2020-05-06,212.528060913086,0,0.00615631693582408,0.0,93656.12136080847
2020-05-07,215.2646942138672,0,0.012876573987565587,0.0,93656.12136080847
2020-05-08,218.21487426757807,0,0.013704895103606063,0.0,93656.12136080847
2020-05-11,220.1654815673828,0,0.008938929146566243,0.0,93656.12136080847
2020-05-12,215.55581665039065,0,-0.020937273564300085,-0.0,93656.12136080847
2020-05-13,212.8580322265625,0,-0.01251547959015964,-0.0,93656.12136080847
2020-05-14,215.2743988037109,0,0.011352010313505412,0.0,93656.12136080847
2020-05-15,216.6718597412109,0,0.006491533341938194,0.0,93656.12136080847
2020-05-18,220.7089233398437,0,0.018632154648299037,0.0,93656.12136080847
2020-05-19,220.15579223632807,0,-0.002506156503078616,-0.0,93656.12136080847
2020-05-20,224.5518951416016,0,0.019968145560097295,0.0,93656.12136080847
2020-05-21,222.10633850097656,0,-0.010890830554259545,-0.0,93656.12136080847
2020-05-22,222.8730010986328,0,0.0034517817133474793,0.0,93656.12136080847
2020-05-26,222.27134704589844,0,-0.002699537628014892,-0.0,93656.12136080847
2020-05-27,223.48440551757807,0,0.005457556665768193,0.0,93656.12136080847
2020-05-28,223.1932830810547,0,-0.001302652128452375,-0.0,93656.12136080847
2020-05-29,226.4636993408203,0,0.014652843556129502,0.0,93656.12136080847
2020-06-01,227.1429901123047,0,0.002999556986226226,0.0,93656.12136080847
2020-06-02,228.66661071777344,0,0.00670775974515192,0.0,93656.12136080847
2020-06-03,229.6952667236328,0,0.0044984967531134235,0.0,93656.12136080847
2020-06-04,228.08433532714844,0,-0.007013341717757915,-0.0,93656.12136080847
2020-06-05,232.6065826416016,0,0.019827084170277454,0.0,93656.12136080847
2020-06-08,234.41163635253903,0,0.00776011448359859,0.0,93656.12136080847
2020-06-09,236.1099090576172,0,0.007244831065144064,0.0,93656.12136080847
2020-06-10,238.94363403320312,0,0.012001719821485457,0.0,93656.12136080847
2020-06-11,227.10418701171875,0,-0.04954912094389252,-0.0,93656.12136080847
2020-06-12,228.90921020507807,0,0.007947996103066846,0.0,93656.12136080847
2020-06-15,231.6943817138672,1,0.012167144809481112,0.0,93656.12136080847
2020-06-16,235.6732482910156,1,0.01717290919061698,0.01717290919061698,95264.46942808303
2020-06-17,236.4204864501953,1,0.0031706532862694203,0.0031706532862694203,95566.5200311399
2020-06-18,237.06092834472656,1,0.002708910315460944,0.002708910315460944,95825.40116306496
2020-06-19,237.02215576171875,1,-0.00016355534958267803,-0.00016355534958267803,95809.72840607884
2020-06-22,239.86463928222656,1,0.011992480244612302,0.011992480244612302,96958.72468123041
2020-06-23,241.9061584472656,1,0.008511130157192293,0.008511130157192293,97783.95300686773
2020-06-24,236.9190826416016,1,-0.020615745534031782,-0.020615745534031782,95768.06391436642
2020-06-25,239.1744384765625,1,0.009519519533057963,0.009519519533057963,96679.72986944238
2020-06-26,233.52638244628903,1,-0.023614797911721386,-0.023614797911721386,94396.65758641568
2020-06-29,236.0733642578125,1,0.010906612712631159,0.010906612712631159,95426.20537207757
2020-06-30,240.70074462890625,1,0.019601450530608133,0.019601450530608133,97296.697416002
2020-07-01,243.5102081298828,1,0.011672018320125988,0.011672018320125988,98432.34625072933
2020-07-02,245.162841796875,1,0.006786712063055367,0.006786712063055367,99100.37824242399
2020-07-06,251.1900329589844,1,0.02458443994992976,0.02458443994992976,101536.7055403402
2020-07-07,249.45962524414065,1,-0.006888839077171083,-0.006888839077171083,100837.2355154467
2020-07-08,252.74542236328125,1,0.013171659004638014,0.013171659004638014,102165.42919662654
2020-07-09,254.87437438964844,1,0.008423305975081785,0.008423305975081785,103025.99986682528
2020-07-10,256.6146240234375,1,0.006827872115258593,0.006827872115258593,103729.44821846261
2020-07-13,251.3358764648437,0,-0.0205707199216818,-0.0205707199216818,101595.65879153003
2020-07-14,253.11485290527344,0,0.007078083978506733,0.0,101595.65879153003
2020-07-15,253.6300811767578,0,0.0020355513142376047,0.0,101595.65879153003
2020-07-16,251.8997039794922,0,-0.006822444677055839,-0.0,101595.65879153003
2020-07-17,252.1913604736328,0,0.001157827855821525,0.0,101595.65879153003
2020-07-20,259.3463134765625,0,0.02837112655045826,0.0,101595.65879153003
2020-07-21,256.64373779296875,0,-0.010420721418266776,-0.0,101595.65879153003
2020-07-22,257.5478210449219,0,0.0035227169761782307,0.0,101595.65879153003
2020-07-23,250.82066345214844,0,-0.02612003303106991,-0.0,101595.65879153003
2020-07-24,248.4388885498047,0,-0.009495927765928003,-0.0,101595.65879153003
2020-07-27,252.871810913086,0,0.017843109785095734,0.0,101595.65879153003
2020-07-28,249.654052734375,0,-0.012724859157262736,-0.0,101595.65879153003
2020-07-29,252.53155517578125,0,0.011525959261986518,0.0,101595.65879153003
2020-07-30,253.8537750244141,0,0.005235859921396635,0.0,101595.65879153003
2020-07-31,258.3838195800781,0,0.017845094307651577,0.0,101595.65879153003
2020-08-03,261.87384033203125,1,0.01350711804487248,0.0,101595.65879153003
2020-08-04,262.8459167480469,1,0.003712002752100485,0.003712002752100485,101972.78215656565
2020-08-05,263.4973449707031,1,0.002478365388801862,0.002478365388801862,102225.5079704623
2020-08-06,266.9873046875,1,0.013244762360641316,0.013244762360641316,103579.46053072692
2020-08-07,263.9056396484375,1,-0.011542365441942981,-0.011542365441942981,102383.90854500196
2020-08-10,262.77789306640625,1,-0.004273294741005129,-0.004273294741005129,101946.39192705306
2020-08-11,257.8005065917969,1,-0.018941420134423348,-0.018941420134423348,100015.38248637416
2020-08-12,264.2846374511719,1,0.025151738237822796,0.025151738237822796,102530.94320642717
2020-08-13,264.88751220703125,1,0.002281157019468294,0.002281157019468294,102764.83238723522
2020-08-14,264.57635498046875,1,-0.0011746768428981813,-0.0011746768428981813,102644.11691836562
2020-08-17,267.6482849121094,1,0.011610750068226539,0.011610750068226539,103835.89210587858
2020-08-18,270.2244567871094,1,0.009625213461935456,0.009625213461935456,104835.33473240816
2020-08-19,268.4065856933594,1,-0.0067272633845357754,-0.0067272633845357754,104130.07982365727
2020-08-20,272.1298217773437,1,0.01387162715984136,0.01387162715984136,105574.53346709558
2020-08-21,274.0157775878906,1,0.006930353307951664,0.006930353307951664,106306.2022843447
2020-08-24,275.7267761230469,1,0.006244160647309593,0.006244160647309593,106969.99528921353
2020-08-25,277.89459228515625,1,0.007862189492767957,0.007862189492767957,107811.01366221784
2020-08-26,283.8245544433594,1,0.021338890078574035,0.021338890078574035,110111.58103201554
2020-08-27,282.94000244140625,1,-0.003116545020877104,-0.003116545020877104,109768.41333240933
2020-08-28,284.3787841796875,1,0.005085112482739795,0.005085112482739795,110326.59806125649
2020-08-31,286.66326904296875,0,0.008033246466929711,0.008033246466929711,111212.87881534046
2020-09-01,291.5628662109375,0,0.017091820603058583,0.0,111212.87881534046
2020-09-02,294.3236999511719,0,0.009469085607894279,0.0,111212.87881534046
2020-09-03,279.4013977050781,0,-0.0507003080233408,-0.0,111212.87881534046
2020-09-04,275.6781921386719,0,-0.013325651184953213,-0.0,111212.87881534046
2020-09-08,262.4279479980469,0,-0.04806417235194238,-0.0,111212.87881534046
2020-09-09,270.13690185546875,0,0.029375506367482096,0.0,111212.87881534046
2020-09-10,264.75128173828125,0,-0.01993663242672772,-0.0,111212.87881534046
2020-09-11,262.9140014648437,0,-0.006939646378194997,-0.0,111212.87881534046
2020-09-14,267.49273681640625,0,0.01741533477126289,0.0,111212.87881534046
2020-09-15,271.2840576171875,0,0.01417354671346982,0.0,111212.87881534046
2020-09-16,266.9580993652344,0,-0.015946231009481338,-0.0,111212.87881534046
2020-09-17,262.78759765625,0,-0.015622308215786918,-0.0,111212.87881534046
2020-09-18,259.43377685546875,0,-0.012762477493965863,-0.0,111212.87881534046
2020-09-21,260.0558776855469,0,0.002397917640557301,0.0,111212.87881534046
