date,close,pos,returns,strategy_returns,equity_curve
2020-01-02,153.0423126220703,0,0.0,0.0,100000.0
2020-01-03,151.13668823242188,0,-0.012451617836919837,-0.0,100000.0
2020-01-06,151.52732849121094,0,0.0025846818754446943,0.0,100000.0
2020-01-07,150.14572143554688,0,-0.009117873781719799,-0.0,100000.0
2020-01-08,152.53732299804688,0,0.015928536222237,0.0,100000.0
2020-01-09,154.4429168701172,0,0.012492640060916216,0.0,100000.0
2020-01-10,153.72830200195312,0,-0.004627048508576426,-0.0,100000.0
2020-01-13,155.57681274414062,0,0.01202453105976553,0.0,100000.0
2020-01-14,154.48106384277344,0,-0.007043137611831951,-0.0,100000.0
2020-01-15,155.48153686523438,0,0.006476347311274333,0.0,100000.0
2020-01-16,158.3304901123047,0,0.018323418358924926,0.0,100000.0
2020-01-17,159.2165985107422,0,0.005596574594122661,0.0,100000.0
2020-01-21,158.64488220214844,0,-0.0035908084580463795,-0.0,100000.0
2020-01-22,157.88265991210938,0,-0.004804581650909023,-0.0,100000.0
2020-01-23,158.85452270507812,0,0.006155601847028569,0.0,100000.0
2020-01-24,157.2537841796875,0,-0.010076757640463785,-0.0,100000.0
2020-01-27,154.62396240234375,1,-0.016723424438160217,-0.0,100000.0
2020-01-28,157.6539764404297,1,0.01959601856665394,0.01959601856665394,101959.6018566654
2020-01-29,160.11219787597656,1,0.015592511467515946,0.015592511467515946,103549.40811783882
2020-01-30,164.62863159179688,1,0.028207930287227345,0.028207930287227345,106470.32260331046
2020-01-31,162.1989288330078,1,-0.014758688906639339,-0.014758688906639339,104898.96023421867
2020-02-03,166.15316772460938,1,0.024378945780046735,0.024378945780046735,107456.28629815196
2020-02-04,171.62234497070312,1,0.032916478939231775,0.032916478939231775,110993.36888297313
2020-02-05,171.4127197265625,1,-0.0012214332823410334,-0.0012214332823410334,110857.79788810031
2020-02-06,174.9667510986328,1,0.02073376688579298,0.02073376688579298,113156.29762698454
2020-02-07,175.21446228027344,1,0.0014157614523058193,0.0014157614523058193,113316.49995125046
2020-02-10,179.79759216308594,1,0.026157257929321664,0.026157257929321664,116280.5488681233
2020-02-11,175.738525390625,1,-0.02257575712570803,-0.02257575712570803,113655.42743843251
2020-02-12,175.9958038330078,1,0.0014639843017401066,0.0014639843017401066,113821.81720000994
2020-02-13,175.04293823242188,1,-0.005414138177351369,-0.005414138177351369,113205.57015409187
2020-02-14,176.6055908203125,1,0.008927252956733023,0.008927252956733023,114216.18491496863
2020-02-18,178.39695739746094,1,0.010143317484048842,0.010143317484048842,115374.71594037798
2020-02-19,178.93190002441406,1,0.0029986084670787783,0.0029986084670787783,115720.67954048362
2020-02-20,176.19944763183594,1,-0.015270906932778883,-0.015270906932778883,113953.51981302295
2020-02-21,170.62925720214844,1,-0.03161298462936313,-0.03161298462936313,110351.10894271203
2020-02-24,163.27255249023438,0,-0.04311514234161151,-0.04311514234161151,105593.30517309232
2020-02-25,160.57826232910156,0,-0.016501794821232818,-0.0,105593.30517309232
2020-02-26,162.5846405029297,0,0.012494705975308884,0.0,105593.30517309232
2020-02-27,151.1290740966797,0,-0.07045909361926217,-0.0,105593.30517309232
2020-02-28,154.788330078125,0,0.024212786343840387,0.0,105593.30517309232
